Created_at,Tweet id,Text
 _json={'created_at': 'Mon Mar 09 14:57:48 +0000 2020', 'id': 1237029827636420608, 'text': 'RT @MSNBC: White House officials acknowledge President Trump is not on the same wavelength as his team regarding coronavirus messaging
 _json={'created_at': 'Mon Mar 09 14:57:38 +0000 2020', 'id': 1237029785433505793," 'text': 'RT @BillKristol: ""White House officials are...frustrated at...Trump\'s consistent bids to downplay the severity of the outbreak.""\nA crazy id…'"
 _json={'created_at': 'Mon Mar 09 14:57:26 +0000 2020', 'id': 1237029736913817600, 'text': 'RT @FILTHPRlNCESS: if i had a gamer boyfriend i would simply let him take his frustration out on all my holes between games ¯\\_(ツ)_/¯'
 _json={'created_at': 'Mon Mar 09 14:57:22 +0000 2020', 'id': 1237029720031547393," 'text': ""@ACTav_James LOL don't displace your frustration over your ED as a political thing. People will laugh at you. LOL"""
 _json={'created_at': 'Mon Mar 09 14:57:12 +0000 2020', 'id': 1237029676444418048, 'text': 'RT @jayrosen_nyu: Not sure what it will take for journalists to realize that there is no White House in the sense that they have always use…'
 _json={'created_at': 'Mon Mar 09 14:57:08 +0000 2020', 'id': 1237029659445002243, 'text': 'RT @kiwimemer: There r ppl who try to befriend artists and become frustrated when they dont get free art but true frustration is being frie…'
 _json={'created_at': 'Mon Mar 09 14:57:05 +0000 2020', 'id': 1237029647650603012, 'text': 'RT @MeAndNoArmy: @queerBengali I understand your frustration with your choices. Couple things that help: Biden authored the Violence Agains…'
 _json={'created_at': 'Mon Mar 09 14:57:03 +0000 2020', 'id': 1237029640457187328," 'text': 'I hear your frustration. Have sent lifelong work to ""I love God"" leaders re still-Untaught revelations that Heal. N… https://t.co/nPuLk8VzDo'"
 _json={'created_at': 'Mon Mar 09 14:57:03 +0000 2020', 'id': 1237029639706619904, 'text': 'I tend to find that it’s sometimes borne out of frustration at facile
 _json={'created_at': 'Mon Mar 09 14:57:03 +0000 2020', 'id': 1237029639350034434, 'text': 'RT @jayrosen_nyu: Not sure what it will take for journalists to realize that there is no White House in the sense that they have always use…'
 _json={'created_at': 'Mon Mar 09 14:56:40 +0000 2020', 'id': 1237029543392788483," 'text': 'RT @BillKristol: ""White House officials are...frustrated at...Trump\'s consistent bids to downplay the severity of the outbreak.""\nA crazy id…'"
 _json={'created_at': 'Mon Mar 09 15:01:07 +0000 2020', 'id': 1237030662361751552, 'text': '#Establishmentmedia #cnn #MSNBC pushing #BernieSanders poll decline instead of reporting #Biden2020 campaign is HID… https://t.co/XRzFfonZco'
 _json={'created_at': 'Mon Mar 09 15:00:50 +0000 2020', 'id': 1237030590127300609, 'text': 'Trading resumes after stocks plunge\n\nTrump is \n#maga so well #sad #TrumpVirus\n#Biden2020\nhttps://t.co/rLu4NIJUrW'
 _json={'created_at': 'Mon Mar 09 15:00:23 +0000 2020', 'id': 1237030479192182784, 'text': 'RT @emel0371: And like that in the afternoon 😢😔😱\n\n#sad \n#mood \n#cutes\n#neleroluyor https://t.co/Jneq79znJq'
 _json={'created_at': 'Mon Mar 09 15:00:21 +0000 2020', 'id': 1237030467414700032, 'text': 'RT @coccojanelle: @TaraLSamples The socialist scare tactics never made any sense to begin with. They just push this narrative to keep peopl…'
 _json={'created_at': 'Mon Mar 09 14:59:28 +0000 2020', 'id': 1237030247213813766, 'text': '#Amarinder taking shelter behind technicalities
 _json={'created_at': 'Mon Mar 09 14:58:37 +0000 2020', 'id': 1237030033941835777, 'text': 'Most depressing excuses I’ve heard (so far) against preemptively closing schools for #coronavirus:\n\n1. Too many hom… https://t.co/bZHe7UdiS1'
 _json={'created_at': 'Mon Mar 09 14:57:10 +0000 2020', 'id': 1237029668068282376, 'text': '@ChrisMurphyCT It is WRONG that you don’t care that the prez golfs SO MUCH.  The cost of what this presents is bonk… https://t.co/5ZRMCFk7ia'
 _json={'created_at': 'Mon Mar 09 14:55:36 +0000 2020', 'id': 1237029273120182272, 'text': 'RT @coccojanelle: @TaraLSamples The socialist scare tactics never made any sense to begin with. They just push this narrative to keep peopl…'
 _json={'created_at': 'Mon Mar 09 14:54:22 +0000 2020', 'id': 1237028963148595207, 'text': '‘He’s completely lost it’: Trump’s ‘Twitter rampage’ sparks alarm as coronavirus tanks the economy -… https://t.co/txR8mUVXtA'
 _json={'created_at': 'Mon Mar 09 14:54:04 +0000 2020', 'id': 1237028887093301248," 'text': ""I will never recover from health insurance prices. \nThey are NOT affordable as promised. \nI don't think the candida… https://t.co/3dA1MmQOgW"""
 _json={'created_at': 'Mon Mar 09 14:52:15 +0000 2020', 'id': 1237028431361171458, 'text': '@realDonaldTrump Put Saudi Arabia on the travel ban list or do you forget about 9/11? 9 of those 15 scumbags came f… https://t.co/VLeVoIhdQg'
 _json={'created_at': 'Mon Mar 09 14:49:59 +0000 2020', 'id': 1237027861694951424, 'text': 'RT @Havenlust: March 2017 🌍🌎🌏\n\nI have just been informed that the beautiful Azure Window Tieqa tad-Dwejra in #Gozo has collapsed. #malta #s…'
 _json={'created_at': 'Mon Mar 09 14:48:44 +0000 2020', 'id': 1237027544135802881," 'text': ""@realDonaldTrump So...that's how you're* going to explain the stock collapse? Figures...find someone to blame/conti… https://t.co/juL7ZEDkqA"""
 _json={'created_at': 'Mon Mar 09 14:48:38 +0000 2020', 'id': 1237027521432039425, 'text': '@TaraLSamples The socialist scare tactics never made any sense to begin with. They just push this narrative to keep… https://t.co/mBSmYMizn2'
 _json={'created_at': 'Mon Mar 09 14:48:07 +0000 2020', 'id': 1237027390607388673," 'text': ""@KamalaHarris Economic injustice will stand under the status quo. Where is Biden's plan to distupt the wealth grab and redistribute? #sad"""
 _json={'created_at': 'Mon Mar 09 14:45:11 +0000 2020', 'id': 1237026651957006342, 'text': 'Are you tired
 _json={'created_at': 'Mon Mar 09 14:45:01 +0000 2020', 'id': 1237026610760634371, 'text': 'Learn more about online therapy via Skype for Social Anxiety Disorder. Contact me to schedule a Skype therapy sessi… https://t.co/csYIdlom32'
 _json={'created_at': 'Mon Mar 09 14:43:35 +0000 2020', 'id': 1237026251266600960, 'text': 'RT @emel0371: And like that in the afternoon 😢😔😱\n\n#sad \n#mood \n#cutes\n#neleroluyor https://t.co/Jneq79znJq'
 _json={'created_at': 'Mon Mar 09 14:43:35 +0000 2020', 'id': 1237026248850698240, 'text': 'Does @INCIndia have a full time leader? Whonis rhe leader? #Sad to see a ruderless &amp; leaderless Congress making fun… https://t.co/YDZhY1zMey'
 _json={'created_at': 'Mon Mar 09 14:41:49 +0000 2020', 'id': 1237025804682432512, 'text': 'I jus dont know what im doing wrong is it the content the times i dont know jus cant seem 2 break the 30 mark an if… https://t.co/Eqyozad4js'
 _json={'created_at': 'Mon Mar 09 14:40:13 +0000 2020', 'id': 1237025403686051844, 'text': 'Max died...#sad #sha https://t.co/p4DhkkcNcr'
 _json={'created_at': 'Mon Mar 09 14:39:18 +0000 2020', 'id': 1237025170809712641, 'text': '@dmuthuk Besides itc all are performing well  nestle 3m Johnson’s control etc etc superb buys WONDER WHY ITC IT CRA… https://t.co/BYwFr2Z8zI'
 _json={'created_at': 'Mon Mar 09 14:38:59 +0000 2020', 'id': 1237025094225899520, 'text': '@realDonaldTrump So you’re into the Fake News industry? #sad'
 _json={'created_at': 'Mon Mar 09 14:37:53 +0000 2020', 'id': 1237024813719457792, 'text': '@BradMossEsq What? No beautiful test without a name? #sad'
 _json={'created_at': 'Mon Mar 09 14:37:43 +0000 2020', 'id': 1237024771981729799, 'text': '@MSNBC And so it begins it takes 8 years to rebuild an economy and 4 to fuck it up just ask Ronald Reagan and the B… https://t.co/JhjopYSjiP'
 _json={'created_at': 'Mon Mar 09 14:36:54 +0000 2020', 'id': 1237024566611869702," 'text': ""@MadMax_671 @funder The Trumpsters don't care how high those flames go...they will still think they are winning"
 _json={'created_at': 'Mon Mar 09 14:33:13 +0000 2020', 'id': 1237023642401333253, 'text': 'People of @TheInspiredCity I feel sorry for you.. trying to rid the crows
 _json={'created_at': 'Mon Mar 09 14:32:18 +0000 2020', 'id': 1237023408715685889, 'text': '@DeleMomodu Very true..  When he was clamoring for (western) girls education
 _json={'created_at': 'Mon Mar 09 14:31:09 +0000 2020', 'id': 1237023122961895426, 'text': 'RT @BasciuCristiano: Pray for my Italy!!!\n#hardtimes #prayforitaly #sad #everyoneshouldhelp  #collaborations #helpeachother #stayathome #it…'
 _json={'created_at': 'Mon Mar 09 14:30:54 +0000 2020', 'id': 1237023056067002368, 'text': 'U.S. markets crater as coronavirus-sparked oil war sends prices spiraling; trading suspended as \u2066@realDonaldTrump\u2069… https://t.co/2SDFpzA2ck'
 _json={'created_at': 'Mon Mar 09 14:28:55 +0000 2020', 'id': 1237022557397757958, 'text': '@realDonaldTrump People are literally dying because of your INCOMPETENCE and this is the 💩 you are tweeting?? Btw t… https://t.co/1EsmRSIyoi'
 _json={'created_at': 'Mon Mar 09 14:28:49 +0000 2020', 'id': 1237022534421417985, 'text': '@Scaramucci @realDonaldTrump incompetence no Anthony that should be bestowed upon Biden - if you cared anything for… https://t.co/eAmwr2hqyq'
 _json={'created_at': 'Mon Mar 09 14:28:39 +0000 2020', 'id': 1237022491463356416," 'text': '@BernieSanders People are chickensh*t.  I think they will pick the ""safe"" choice.  \n#sad'"
 _json={'created_at': 'Mon Mar 09 14:28:04 +0000 2020', 'id': 1237022346822791170, 'text': 'Friendship over Steph won’t smd #sad #over @Harry_Styles @iamblackbear @thegreatkhalid @NiallOfficial @dicksack… https://t.co/LoESyLMj6s'
 _json={'created_at': 'Mon Mar 09 14:23:51 +0000 2020', 'id': 1237021283180740611, 'text': 'You must be projecting how people feel about your administration. #sad #StockMarketCrash2020… https://t.co/9UvTuECdTN'
 _json={'created_at': 'Mon Mar 09 14:23:27 +0000 2020', 'id': 1237021182295183361, 'text': '@tedlieu @Gino36584900 @DrPaulGosar NO POLITICAL UPSIDE OR POTENTIAL VOTES FOR CONGRESSMAN #TEDLIEU TO DISCUSS OR T… https://t.co/A76Js5H2lA'
 _json={'created_at': 'Mon Mar 09 14:23:22 +0000 2020', 'id': 1237021161403318273, 'text': '@TIME #amurka this is why we can’t have nice things. Because #yerdumb. #science? I don’t need to talk to no dead fo… https://t.co/2JKV4NlWuy'
 _json={'created_at': 'Mon Mar 09 14:22:15 +0000 2020', 'id': 1237020880925904896, 'text': '@realDonaldTrump #sad. Our economy is in free-fall
 _json={'created_at': 'Mon Mar 09 14:22:00 +0000 2020', 'id': 1237020819227848707, 'text': 'Pray for my Italy!!!\n#hardtimes #prayforitaly #sad #everyoneshouldhelp  #collaborations #helpeachother #stayathome… https://t.co/PX2y43BhJA'
 _json={'created_at': 'Mon Mar 09 14:21:56 +0000 2020', 'id': 1237020802991742976, 'text': '☹️🥺 i’ve been trying not to cry since i woke up 😔 #sad'
 _json={'created_at': 'Mon Mar 09 14:19:52 +0000 2020', 'id': 1237020282264707078, 'text': '@realDonaldTrump This isn’t the Trump Organization &amp; the coronavirus isn’t one of your minions
 _json={'created_at': 'Mon Mar 09 14:19:39 +0000 2020', 'id': 1237020226149134337, 'text': 'Once again I’ve received some sad news today which has made me stop
 _json={'created_at': 'Mon Mar 09 14:18:45 +0000 2020', 'id': 1237019999203516422, 'text': '@MadMax_671 Unfortunately
 _json={'created_at': 'Mon Mar 09 14:18:37 +0000 2020', 'id': 1237019966693662720, 'text': '3 Kings it’ll never be like this again #Sad\nhttps://t.co/QDyHTQtWW0'
 _json={'created_at': 'Mon Mar 09 14:17:19 +0000 2020', 'id': 1237019638158045185, 'text': '@DavidCornDC We all know that’s not all she is licking. #sad'
 _json={'created_at': 'Mon Mar 09 14:16:29 +0000 2020', 'id': 1237019431324147712, 'text': '@JRubinBlogger We the people voted and pure Democracy is not appealing to Sanders and the children who follow him.… https://t.co/RyYiIuoXDW'
 _json={'created_at': 'Mon Mar 09 14:13:55 +0000 2020', 'id': 1237018786261237762," 'text': ""When you feel sad it's important to understand the underlying cause of your sadness"
 _json={'created_at': 'Mon Mar 09 14:13:47 +0000 2020', 'id': 1237018749418471425," 'text': ""@Alkaneseries Obviously you are the one going astray here im only engaging you so you don't continue to believe you… https://t.co/3Q3DnzATwS"""
 _json={'created_at': 'Mon Mar 09 14:13:33 +0000 2020', 'id': 1237018692753465344," 'text': ""@gtconway3d What's  #sad is  #TrumpVirus lack of knowledge and cabinet members. Has no idea of how to plan or imple… https://t.co/yfs9Ce1f1f"""
 _json={'created_at': 'Mon Mar 09 14:13:02 +0000 2020', 'id': 1237018560699994112, 'text': '@TimOBrien @realDonaldTrump is wearing this - the biggest drop in history is on his watch. #sad'
 _json={'created_at': 'Mon Mar 09 14:10:49 +0000 2020', 'id': 1237018002958106624, 'text': '@cbcnewsbc Welcome to America Canada. #Great #FFS #Sad'
 _json={'created_at': 'Mon Mar 09 14:09:13 +0000 2020', 'id': 1237017603182170114, 'text': '@KittLieder @roper_93 They have no access to those facts or they would report those facts. Traitors and their trait… https://t.co/fOsnDqhV71'
 _json={'created_at': 'Mon Mar 09 14:08:34 +0000 2020', 'id': 1237017436160954370," 'text': ""RT @drhallowell: I could feel it the moment I said goodbye to Sue. A chill of #sadness was gathering around me....I don't know why I was #s…"""
 _json={'created_at': 'Mon Mar 09 14:08:24 +0000 2020', 'id': 1237017395656564737," 'text': ""@WestWingReport DJT has his money tied up in Russian banks. So"
 _json={'created_at': 'Mon Mar 09 14:07:01 +0000 2020', 'id': 1237017048556978179," 'text': ""I could feel it the moment I said goodbye to Sue. A chill of #sadness was gathering around me....I don't know why I… https://t.co/RF9sU6ET4z"""
 _json={'created_at': 'Mon Mar 09 14:05:18 +0000 2020', 'id': 1237016614064840704," 'text': ""@NancyChenNews @jaketapper See! That's why DJT doesn't do church. #Sarcasm #Sad #GolfMoreImportant"""
 _json={'created_at': 'Mon Mar 09 14:03:36 +0000 2020', 'id': 1237016185939488768," 'text': ""@DanScavino @realDonaldTrump Manipulated media is how KAGAs roll because they're intellectually dishonest..  like their dear leader #Sad"""
 _json={'created_at': 'Mon Mar 09 14:01:02 +0000 2020', 'id': 1237015543426801670, 'text': '@realDonaldTrump Tweetology in the middle of the night. #Sad #UnPresidential'
 _json={'created_at': 'Mon Mar 09 13:59:54 +0000 2020', 'id': 1237015257786331136," 'text': ""@realDonaldTrump Would like to know this 'who' guy you refer to all the time.  Apparently he's pretty smart.  First… https://t.co/0JJEIbXhK8"""
 _json={'created_at': 'Mon Mar 09 13:59:08 +0000 2020', 'id': 1237015063564869633," 'text': ""@realDonaldTrump Biden is coming for you and it will be a landslide victory.\nI can't wait for all the Republican me… https://t.co/e5C6VYTgd0"""
 _json={'created_at': 'Mon Mar 09 13:58:50 +0000 2020', 'id': 1237014988973359104, 'text': 'People that’s willing to cheat #sad idc'
 _json={'created_at': 'Mon Mar 09 13:58:28 +0000 2020', 'id': 1237014896321036288, 'text': '@realDonaldTrump SO MUCH LOSING. #sad #loser https://t.co/F7h3jy4EVe'
 _json={'created_at': 'Mon Mar 09 13:58:24 +0000 2020', 'id': 1237014879959220225, 'text': 'She me deducation thats how youll get my attention\n#love #sad #quotes'
 _json={'created_at': 'Mon Mar 09 13:56:18 +0000 2020', 'id': 1237014351598497793," 'text': ""@kswann622 @ggreenwald Until we get ranked choice voting or a similar reform"
 _json={'created_at': 'Mon Mar 09 13:54:51 +0000 2020', 'id': 1237013984902918144, 'text': '@KenobiCheated @TravelerOfTheU1 @MittRomney is just another Republican not willing to stand up for what is right. N… https://t.co/9YH99D93nT'
 _json={'created_at': 'Mon Mar 09 13:54:36 +0000 2020', 'id': 1237013921598525440, 'text': '#popuphotels #smh #sad #Homeless #homelessness #Veterans\nThe new money maker for huge apartment complexes.They run… https://t.co/9cJLcnYixp'
 _json={'created_at': 'Mon Mar 09 13:52:49 +0000 2020', 'id': 1237013474707824641, 'text': 'Are you ok? \n#traditionalart  #OC #Sad https://t.co/P4ITwFownR'
 _json={'created_at': 'Mon Mar 09 13:51:00 +0000 2020', 'id': 1237013015150673922, 'text': '@SaraCarterDC @CoryBooker @JoeBiden @JennieSTaer 🎯.... knowing damn well that he is totally unable now. Thus
 _json={'created_at': 'Mon Mar 09 13:49:45 +0000 2020', 'id': 1237012702041694209, 'text': '@GorgesoneGorges @_awj @bigbrotrippin @itsJeffTiedrich The same moronic leftist who think this is a threat don’t th… https://t.co/oUGvrFrUTE'
 _json={'created_at': 'Mon Mar 09 13:48:53 +0000 2020', 'id': 1237012484306939905, 'text': 'RT @JodiSparkles: @realDonaldTrump @amyklobuchar @PeteButtigieg .... knowing damn well that he is totally unable now. Thus
 _json={'created_at': 'Mon Mar 09 13:47:59 +0000 2020', 'id': 1237012256518541314, 'text': '@DelrayAvener @SaraCarterDC @CoryBooker @JoeBiden @JennieSTaer 👍\n.... knowing damn well that he is totally unable n… https://t.co/ga1RZiNRMY'
 _json={'created_at': 'Mon Mar 09 13:47:55 +0000 2020', 'id': 1237012242098458625, 'text': 'Of all the times DC has rebooted or relaunched their comic book universe
 _json={'created_at': 'Mon Mar 09 13:47:04 +0000 2020', 'id': 1237012027056349185, 'text': '@TonyAtamanuik Really🧐 that’s an interesting #fishbowl you’re in #america 🇺🇸 😂😬🤠🎟  #sad'
 _json={'created_at': 'Mon Mar 09 13:45:27 +0000 2020', 'id': 1237011621173776384," 'text': ""@TheRickWilson Aren't you just having a delight today. #SAD"""
 _json={'created_at': 'Mon Mar 09 13:42:00 +0000 2020', 'id': 1237010750725554182, 'text': 'RT @LynnCrilly: New #mentalhealth video\n\nWhat is SAD (Seasonal Affective Disorder) and what causes it? \n\nwatch here: https://t.co/xCbVzRCkb…'
 _json={'created_at': 'Mon Mar 09 13:41:26 +0000 2020', 'id': 1237010608639311873, 'text': '@realDonaldTrump .... knowing damn well that he is totally unable now. Thus
 _json={'created_at': 'Mon Mar 09 13:40:52 +0000 2020', 'id': 1237010467564015617," 'text': ""@realDonaldTrump It's so bad that the stock market has CLOSED! Wow! Your rich friends wont forget about this one an… https://t.co/euLYPnR5Kb"""
 _json={'created_at': 'Mon Mar 09 13:39:44 +0000 2020', 'id': 1237010183513149440, 'text': 'RT @yogadowndabayou: ♥️♥️♥️♥️♥️\nSounds like a plan!\n#yoga #sad #sadness #awesome #letgo #inspire #yogadowndabayou #goodmorning #inspiration…'
 _json={'created_at': 'Mon Mar 09 13:39:28 +0000 2020', 'id': 1237010113413689344, 'text': 'Oooooh this is #powerful and #sad at the same time! https://t.co/tNb7WbhnOj'
 _json={'created_at': 'Mon Mar 09 13:38:22 +0000 2020', 'id': 1237009837667553281, 'text': '@realDonaldTrump @amyklobuchar @PeteButtigieg .... knowing damn well that he is totally unable now. Thus
 _json={'created_at': 'Mon Mar 09 13:35:39 +0000 2020', 'id': 1237009154084089856, 'text': '#Biden #Dementia #Sad #Trump would destroy him .\nSHOCK: Joe Biden Shows Signs Of Dementia &amp; Alzheimers AGAIN! Says… https://t.co/CEJd8NNzcX'
 _json={'created_at': 'Mon Mar 09 13:35:37 +0000 2020', 'id': 1237009145737424898, 'text': '@RepHartzler @fox4kc I really wish I could believe you care about your constituents and ALL Missourians
 _json={'created_at': 'Mon Mar 09 13:33:43 +0000 2020', 'id': 1237008668442259459, 'text': '@2000AD Really saddening
 _json={'created_at': 'Mon Mar 09 13:32:23 +0000 2020', 'id': 1237008331354628096," 'text': ""RT @MegaMeghanStan: A squirrel holding its own umbrella. Harry's servant holding his umbrella for him. #sad https://t.co/MkS7qKwvgI"""
 _json={'created_at': 'Mon Mar 09 13:30:50 +0000 2020', 'id': 1237007941896744960, 'text': 'if you feel Connected RT Now!\n#shayari #love #poetry #urdu #urdupoetry #shayarilover #hindi #shayar #quotes… https://t.co/QwNsBOLXms'
 _json={'created_at': 'Mon Mar 09 13:30:20 +0000 2020', 'id': 1237007815371157504, 'text': '@stevesilberman Really saddening
 _json={'created_at': 'Mon Mar 09 13:30:11 +0000 2020', 'id': 1237007777081569281, 'text': '@Sussex_Strong They’re going to end up destroying a thing they love over issues of control and jealousy. #Sad\n\nBut… https://t.co/Oh4oQfmBnH'
 _json={'created_at': 'Mon Mar 09 13:29:36 +0000 2020', 'id': 1237007633044910080, 'text': '@Dunderklumpen21 @TeikoJackson @LeonardOrrin @JamesMSama @BarackObama I believe this is what the lefties call “what… https://t.co/mv9acbkC2u'
 _json={'created_at': 'Mon Mar 09 13:28:32 +0000 2020', 'id': 1237007362478583808, 'text': '@realDonaldTrump @VP So busy patting yourself on the back and trying to snow the country is just sad. America needs… https://t.co/zmyVGxixKn'
 _json={'created_at': 'Mon Mar 09 13:28:15 +0000 2020', 'id': 1237007291313987587, 'text': '@goalstv3 They should forgive him #sad 😔'
 _json={'created_at': 'Mon Mar 09 13:27:29 +0000 2020', 'id': 1237007099575455744, 'text': '@NickdeSemlyen This is really saddening and a huge loss for the Hollywood film fraternity 
 _json={'created_at': 'Mon Mar 09 13:25:58 +0000 2020', 'id': 1237006717696827393, 'text': '@realDonaldTrump Twitter of the Shitter starring Lil’Donnie..... #Sad'
 _json={'created_at': 'Mon Mar 09 13:25:43 +0000 2020', 'id': 1237006652194291712," 'text': ""RT @JencaBenca: @UNGeneva At least something they're honest about @UN\nI guess"
 _json={'created_at': 'Mon Mar 09 13:24:15 +0000 2020', 'id': 1237006287163932672, 'text': '@LostInFilm This is really saddening
 _json={'created_at': 'Mon Mar 09 13:23:59 +0000 2020', 'id': 1237006217001619456, 'text': '@dmuthuk Muthu sir itc mostly hovered around 275-300 it fell to 235 n then must budget announcement to 205 n today… https://t.co/bSReHuENyw'
 _json={'created_at': 'Mon Mar 09 13:23:00 +0000 2020', 'id': 1237005970544267265," 'text': ""RT @JencaBenca: @UNGeneva At least something they're honest about @UN\nI guess"
 _json={'created_at': 'Mon Mar 09 13:19:20 +0000 2020', 'id': 1237005049257168901, 'text': '@KyleKulinski This clip was altered and you people just fell for it. So fucking gullible #sad'
 _json={'created_at': 'Mon Mar 09 13:17:11 +0000 2020', 'id': 1237004506623348736, 'text': 'Is it racist to call coronavirus the ‘Wuhan Virus’? GOP congressman’s self-quarantine tweet sparks a debate.… https://t.co/SqIQdjLdVK'
 _json={'created_at': 'Mon Mar 09 13:15:43 +0000 2020', 'id': 1237004137411358722, 'text': 'RT @HealingSoundsTx: How To Tell The Difference Between SAD &amp; Depression - mindbodygreen https://t.co/Lg4MXDA0yO #mentalhealth #wellness #t…'
 _json={'created_at': 'Mon Mar 09 15:02:57 +0000 2020', 'id': 1237031123256934401," 'text': 'RT @gooreumiin: Hyunbin to his Sungwoon-hyung:\n\n""When I look at you hyung"
 _json={'created_at': 'Mon Mar 09 15:02:57 +0000 2020', 'id': 1237031123256893440, 'text': 'RT @mollajoon: @BTS_twt “Why u sad?”          “Idk nan molla” https://t.co/mbFH69s3zo'
 _json={'created_at': 'Mon Mar 09 15:02:57 +0000 2020', 'id': 1237031122648723459," 'text': 'RT @gooreumiin: Hyunbin to his Sungwoon-hyung:\n\n""When I look at you hyung"
 _json={'created_at': 'Mon Mar 09 15:02:57 +0000 2020', 'id': 1237031122027962368, 'text': '@linnhuh oh no!!! this is just picture of sad snuggly kitty'
 _json={'created_at': 'Mon Mar 09 15:02:57 +0000 2020', 'id': 1237031121755480066, 'text': 'RT @JordanRowes: Women being sad about their stomach then 5mins later.'
 _json={'created_at': 'Mon Mar 09 15:02:56 +0000 2020', 'id': 1237031120312680449, 'text': 'RT @DPPt_Shitpost: If you are sad
 _json={'created_at': 'Mon Mar 09 15:02:56 +0000 2020', 'id': 1237031119872307200," 'text': ""RT @verdeanita: I am reading a lot of jokes about #COVID I like jokes and it's not that we have to be all sad all of sudden"
 _json={'created_at': 'Mon Mar 09 15:02:56 +0000 2020', 'id': 1237031118714658820, 'text': '@realDonaldTrump @WhiteHouse So sad 😢😢😪'
 _json={'created_at': 'Mon Mar 09 15:02:56 +0000 2020', 'id': 1237031118030995456, 'text': '@Tigrayan So sad. May her soul rest in peace.'
 _json={'created_at': 'Mon Mar 09 15:02:55 +0000 2020', 'id': 1237031117158584324, 'text': 'RT @okaishawty: i’ll be like wow I recognize that i get really sad when I stay up really late and don’t eat proper meals and isolate myself…'
 _json={'created_at': 'Mon Mar 09 15:02:55 +0000 2020', 'id': 1237031117020180482, 'text': 'just finished simon vs the homo sapiens agenda and i’m SAD IT’S OVER omg'
 _json={'created_at': 'Mon Mar 09 15:02:55 +0000 2020', 'id': 1237031116910936065, 'text': 'RT @enchanting_tae: the way i just made myself so sad https://t.co/WatqskG0QT'
 _json={'created_at': 'Mon Mar 09 15:02:55 +0000 2020', 'id': 1237031116403544065, 'text': 'why am i so sad today someone slap me back to the person i was yesterday'
 _json={'created_at': 'Mon Mar 09 15:02:55 +0000 2020', 'id': 1237031115745046528, 'text': 'RT @Markgatiss: So terribly sad to hear that dear Mart Crowley has passed away. It was a joy to have known such a mischievous
 _json={'created_at': 'Mon Mar 09 15:02:55 +0000 2020', 'id': 1237031115245989890, 'text': '@blakebutler This is tremendously sad. We don’t know each other but I send mu condolences.'
 _json={'created_at': 'Mon Mar 09 15:02:55 +0000 2020', 'id': 1237031115036094464, 'text': '@CMReport @SecPompeo I am a Chinese and actually think the US people are so sad because in such critical time you c… https://t.co/W5adpjIkzE'
 _json={'created_at': 'Mon Mar 09 15:02:55 +0000 2020', 'id': 1237031113337589760, 'text': 'I know this winter was rough for me because I really was bumping to Miley cyrus ’ sad Christmas song'
 _json={'created_at': 'Mon Mar 09 15:02:54 +0000 2020', 'id': 1237031113203290116, 'text': 'I want a cat to keep at my apartment but there are so many reasons why I shouldn’t and it makes me sad. like I can’… https://t.co/Hpu0Jqqbtw'
 _json={'created_at': 'Mon Mar 09 15:02:54 +0000 2020', 'id': 1237031113136254976, 'text': '@hnsmrob42 @RepugnantCon1 @cdavies179 @DeanObeidallah @realDonaldTrump Not firing the cdc team and maybe listening… https://t.co/tQ7KgC6CXE'
 _json={'created_at': 'Mon Mar 09 15:02:54 +0000 2020', 'id': 1237031112813117440, 'text': 'RT @blxcknicotine: I think the worst part about getting sad again is all the progress you had made to be happy. It feels like you have to s…'
 _json={'created_at': 'Mon Mar 09 15:02:54 +0000 2020', 'id': 1237031112704020480," 'text': ""RT @rjmxrell: i'm not happy or sad"
 _json={'created_at': 'Mon Mar 09 15:02:54 +0000 2020', 'id': 1237031112423153664, 'text': 'RT @eliteaukhti: me being sad about being fat and then a few mins later'
 _json={'created_at': 'Mon Mar 09 15:02:54 +0000 2020', 'id': 1237031111731154949, 'text': 'RT @THeinrich22: OMG 😱 did he really say this👇🏻\n\n“We can not win the election
 _json={'created_at': 'Mon Mar 09 15:02:54 +0000 2020', 'id': 1237031111206846466, 'text': 'RT @FahadKhalid852: It is always sad to leave a place to which one knows one will never return. Such are the melancolies du voyage: perhaps…'
 _json={'created_at': 'Mon Mar 09 15:02:54 +0000 2020', 'id': 1237031111160520704, 'text': 'RT @pam_sands: So sad. 🙄 And believe me you don’t live up to our dream in Congress either! We don’t like traitors!😡 \n\n#VoteOmarOut\n#MondayM…'
 _json={'created_at': 'Mon Mar 09 15:02:54 +0000 2020', 'id': 1237031110665736192, 'text': 'RT @gomujurdarigi: In conclusion
 _json={'created_at': 'Mon Mar 09 15:02:54 +0000 2020', 'id': 1237031110233788417, 'text': 'RT @beautybytamib: all that for her makeup to still look like shit
 _json={'created_at': 'Mon Mar 09 15:02:54 +0000 2020', 'id': 1237031109931630592," 'text': ""RT @rjmxrell: i'm not happy or sad"
 _json={'created_at': 'Mon Mar 09 15:02:54 +0000 2020', 'id': 1237031109617049604, 'text': '@HomieDixon It\'s so sad they went with freaking Kanata.\nEven her sister is cuter
 _json={'created_at': 'Mon Mar 09 15:02:54 +0000 2020', 'id': 1237031109419888640, 'text': 'RT @DPPt_Shitpost: If you are sad
