Created_at,Tweet id,Text
 _json={'created_at': 'Sun Mar 08 22:52:08 +0000 2020', 'id': 1236786809297756160, 'text': 'Getting #angry or #frustrated provides two opportunities: resolve the problem at hand and clear past #issues. \n\n.… https://t.co/WkPKZMfYTJ'
 _json={'created_at': 'Sun Mar 08 22:50:17 +0000 2020', 'id': 1236786342572498944, 'text': 'If you drive slower than the person behind you in the fast lane for ANY reason
 _json={'created_at': 'Sun Mar 08 22:10:33 +0000 2020', 'id': 1236776343746027522, 'text': 'RT @SpencerKarter: https://t.co/sbqqQhGyLL #Angry #Message to @SusanWojcicki
 _json={'created_at': 'Sun Mar 08 21:26:20 +0000 2020', 'id': 1236765219101294594, 'text': 'RT @SpencerKarter: https://t.co/sbqqQhGyLL #Angry #Message to @SusanWojcicki
 _json={'created_at': 'Sun Mar 08 21:24:31 +0000 2020', 'id': 1236764761666306049, 'text': 'Maul Candy \n\nMaul rediscovers life. #darthmaul #darth #raypark #phantommenace #starwars #ThePhantomMenace… https://t.co/cxHBASei2r'
 _json={'created_at': 'Sun Mar 08 21:13:52 +0000 2020', 'id': 1236762080574951427," 'text': ""dear #humans of the #world. we all got shit to deal with. it's easy to get #angry at others. it happens.\n\n#please b… https://t.co/65KWDiY0KW"""
 _json={'created_at': 'Sun Mar 08 21:04:25 +0000 2020', 'id': 1236759702400159744, 'text': 'RT @Freedom4Horses: And who secured the $21 million for this mass roundup plan? ---&gt; @HumaneSociety @ASPCA @ReturnToFreedom and @BeltwayBee…'
 _json={'created_at': 'Sun Mar 08 21:00:24 +0000 2020', 'id': 1236758689740206093, 'text': 'https://t.co/sbqqQhGyLL #Angry #Message to @SusanWojcicki
 _json={'created_at': 'Sun Mar 08 20:19:01 +0000 2020', 'id': 1236748276340346881, 'text': 'FREE RECOVER DOC/FILM FOR ALL! (Stream FREE RIGHT NOW!on our website
 _json={'created_at': 'Sun Mar 08 20:14:27 +0000 2020', 'id': 1236747128833105920, 'text': '@donnabrazile you know who you are? #Angry why are you always yelling and pointing your fingers? https://t.co/uPCfvURF1P'
 _json={'created_at': 'Sun Mar 08 19:27:30 +0000 2020', 'id': 1236735311415111680, 'text': 'Was just verbally attacked by a small group of Caucasian’s at a farmer’s market...I had to sit there and take it be… https://t.co/gC3hZjJ2rS'
 _json={'created_at': 'Sun Mar 08 19:17:26 +0000 2020', 'id': 1236732778571542536, 'text': 'Maara Oshili neh
 _json={'created_at': 'Sun Mar 08 18:58:31 +0000 2020', 'id': 1236728019881992194, 'text': 'RT @MK_Ooracle: Can you look stunning in 3 different Attires?? Mix pictures of you in Native
 _json={'created_at': 'Mon Mar 09 14:26:12 +0000 2020', 'id': 1237021873457836032, 'text': '@MUSChealth it is frustrating when your employees don’t listen  and waste patents time. #annoyed #frustrated not su… https://t.co/qTmUb6lOs9'
 _json={'created_at': 'Mon Mar 09 14:08:19 +0000 2020', 'id': 1237017373263171584, 'text': '@StanChartKE needs to up their customer service game because it is lacking. #annoyed'
 _json={'created_at': 'Mon Mar 09 14:07:14 +0000 2020', 'id': 1237017101170176000, 'text': 'There’s difference between positive and quarantine 😒  #annoyed'
 _json={'created_at': 'Mon Mar 09 14:02:13 +0000 2020', 'id': 1237015840161234946, 'text': 'This random girl in front of me in class has been falling asleep with her head bobbing for the past 20 minutes and… https://t.co/ZCDUYYjV7x'
 _json={'created_at': 'Mon Mar 09 13:56:30 +0000 2020', 'id': 1237014399589789696, 'text': 'So annoying when someone parks their ass on a machine at the gym. Get moving! #annoyed #workout #gym'
 _json={'created_at': 'Mon Mar 09 13:11:49 +0000 2020', 'id': 1237003154782380032, 'text': 'Didn’t sleep at all last night and I left my lunch in the fridge at home. #angry and #annoyed is an understatement'
 _json={'created_at': 'Mon Mar 09 12:47:57 +0000 2020', 'id': 1236997152037093376, 'text': 'Made it to lunchtime on a Monday and already fed up hoping its Friday #shambles #nosupport #annoyed'
 _json={'created_at': 'Mon Mar 09 12:27:46 +0000 2020', 'id': 1236992069291343872, 'text': '#coronavirusquestionsallday #airportserver #annoyed like it’s not even 7:30 yet'
 _json={'created_at': 'Mon Mar 09 12:24:15 +0000 2020', 'id': 1236991186314727426, 'text': 'I hate feeling like this #annoyed'
 _json={'created_at': 'Mon Mar 09 11:29:01 +0000 2020', 'id': 1236977283874914304, 'text': 'I understand the impact of coronavirus but the medi is making it so much worse. Why don’t they report this much on… https://t.co/BcOVRmNr1q'
 _json={'created_at': 'Mon Mar 09 11:23:11 +0000 2020', 'id': 1236975816690597888, 'text': 'And here it is: properly fixed and ready to be used for another 100 years￼ 🤟\n\n#sadowsky #sadowskybass #cables… https://t.co/pTLKILTNiC'
 _json={'created_at': 'Mon Mar 09 10:17:41 +0000 2020', 'id': 1236959333059121152," 'text': ""I love waking up and my stomach deciding to work against me... Considering I genuinely wanted to go to work... I'mm… https://t.co/cQ9RxIAttt"""
 _json={'created_at': 'Mon Mar 09 08:53:53 +0000 2020', 'id': 1236938243976773633, 'text': '@GlowUpBBC watching the bottom performer eliminate 2 ppl that were never at the bottom #annoyed'
 _json={'created_at': 'Mon Mar 09 07:22:47 +0000 2020', 'id': 1236915320885071874, 'text': '@DoorDash is extremely unprofessional and I am so upset with them. Every time I make an order something fucks up.… https://t.co/7HXjfUUwY3'
 _json={'created_at': 'Mon Mar 09 05:45:49 +0000 2020', 'id': 1236890917765816320, 'text': 'RT @CarolineBaci: Thanks again @TPExpressTrains is there anyway you can post the nighy before when you are cancelling? Saves your customers…'
 _json={'created_at': 'Mon Mar 09 05:45:45 +0000 2020', 'id': 1236890898564349952, 'text': 'Thanks again @TPExpressTrains is there anyway you can post the nighy before when you are cancelling? Saves your cus… https://t.co/ECXUOtzTeW'
 _json={'created_at': 'Mon Mar 09 05:23:39 +0000 2020', 'id': 1236885338376646656, 'text': 'boyfriend just gave me a 3DS how do i put the card innnnnnnn?\n#3ds #annoyed #girlgamerproblems'
 _json={'created_at': 'Mon Mar 09 05:07:59 +0000 2020', 'id': 1236881396083429376, 'text': '@tacobell Had a terrible experience ordering thru the app for the first time. What’s the point if it’s just a hassl… https://t.co/uXgSrJOAK5'
 _json={'created_at': 'Mon Mar 09 04:55:06 +0000 2020', 'id': 1236878153009807360, 'text': 'So supposedly
 _json={'created_at': 'Mon Mar 09 04:34:21 +0000 2020', 'id': 1236872933143969797, 'text': 'I just bought stings for my guitar today! 20 dollar package. Got home
 _json={'created_at': 'Mon Mar 09 04:23:32 +0000 2020', 'id': 1236870207718608896, 'text': 'why cant i play super smash bros for wii u on my wiiiiii! #annoyed #girlgamerproblems'
 _json={'created_at': 'Mon Mar 09 03:53:32 +0000 2020', 'id': 1236862659863228416, 'text': 'Something Twitter needs more than an edit button: Suggested trends that actually match your interests. #annoyed #Trending @Twitter'
 _json={'created_at': 'Mon Mar 09 03:37:46 +0000 2020', 'id': 1236858692999340032, 'text': 'So my surgery that was meant to happen today has being pushed back till Wednesday and what’s so frustrating about i… https://t.co/M5qdyui4wt'
 _json={'created_at': 'Mon Mar 09 02:41:12 +0000 2020', 'id': 1236844457116532737, 'text': 'If you Live in the Midwest. You truly know how accurate this really is. 🙄 #midwest #missouri #annoyed https://t.co/L7GRfYEQEb'
 _json={'created_at': 'Mon Mar 09 02:27:46 +0000 2020', 'id': 1236841077581082626, 'text': 'Hope this makes you smile! Just another day in an actor’s life.\n.\n.\n.\n. \n#laentertainment #diversity… https://t.co/8ueY43sUvI'
 _json={'created_at': 'Mon Mar 09 02:07:50 +0000 2020', 'id': 1236836059310325760, 'text': '(my phone just POLITELY said hoe as I swiped too bitch ) 🙄 #annoyed 😒'
 _json={'created_at': 'Mon Mar 09 01:38:11 +0000 2020', 'id': 1236828599698808833, 'text': 'Why is my power out for the 2nd time in one weekend with no cause #Annoyed'
 _json={'created_at': 'Mon Mar 09 01:25:29 +0000 2020', 'id': 1236825401579585536, 'text': 'Breast Milk don’t fluff up eggs the way regular milk does #annoyed'
 _json={'created_at': 'Mon Mar 09 00:27:55 +0000 2020', 'id': 1236810914701033472, 'text': 'Number 1 thing that bothers me the most is if I give you something an then you give it to somebody else 😡 #annoyed'
 _json={'created_at': 'Mon Mar 09 00:12:24 +0000 2020', 'id': 1236807009254682625," 'text': ""Reason why I HATE #DaylightSavings has been made official because it's 8PM here I've missed a good chunk of… https://t.co/seQ9eFoo12"""
 _json={'created_at': 'Sun Mar 08 23:38:25 +0000 2020', 'id': 1236798456464801792, 'text': 'Hey @HomeSenseCanada can you please rethink your price tags. Just spent 30 mins picking off these stupid things. At… https://t.co/EUA68dVPz8'
 _json={'created_at': 'Sun Mar 08 23:09:18 +0000 2020', 'id': 1236791131561775105, 'text': 'This is why I never ask anyone to do something with me even tho I’m always doing something for someone else. #annoyed.'
 _json={'created_at': 'Sun Mar 08 22:54:30 +0000 2020', 'id': 1236787403483906050, 'text': 'The #GuitarCenter on W 44 St chargers almost $20 for it. Of course it’s made in #China (by unqualified and underpai… https://t.co/cKe8O4raMo'
 _json={'created_at': 'Sun Mar 08 22:30:55 +0000 2020', 'id': 1236781468434792449, 'text': 'Can I blame the company being bought out for me having to pay state taxes? 🙄 #annoyed'
 _json={'created_at': 'Sun Mar 08 22:22:14 +0000 2020', 'id': 1236779284590727171, 'text': '@instagram seriously needs to change the way they have things set up right now. You can hardly comment on anything… https://t.co/y2lgk3dhJS'
 _json={'created_at': 'Sun Mar 08 21:57:04 +0000 2020', 'id': 1236772951795666944," 'text': ""So freakin annoyed. I did what they asked &amp; now this. Why can't anything go right.  #butterfingerff7 #FF7Remake… https://t.co/dYY43HnysR"""
 _json={'created_at': 'Sun Mar 08 21:29:50 +0000 2020', 'id': 1236766097942048768, 'text': 'thasss it. that’s the tweet #annoyed'
 _json={'created_at': 'Sun Mar 08 21:18:45 +0000 2020', 'id': 1236763309438722048, 'text': 'When your out with your mom &amp; makes you drive to unknown places 🙄 #annoyed'
 _json={'created_at': 'Sun Mar 08 21:03:32 +0000 2020', 'id': 1236759480186081281, 'text': '@pizzahut ordered pizza earlier and the deal was 1 large pizza
 _json={'created_at': 'Sun Mar 08 21:02:31 +0000 2020', 'id': 1236759224505569280, 'text': 'Tried to introduce one of my dogs to my girlfriend’s cats and it is not going well..... I will never be a fan of ca… https://t.co/CQRhqgTC1z'
 _json={'created_at': 'Sun Mar 08 20:44:57 +0000 2020', 'id': 1236754803826536448, 'text': 'RT @baleigh_alexis: DONT LIE TO YOUR STYLIST ABOUT HAVING BOX DYE ON YOUR HAIR IF YOU WANT YOUR COLOR TO TURN OUT RIGHT!!!!!!!!!!!!!!!!!!!…'
 _json={'created_at': 'Sun Mar 08 19:42:54 +0000 2020', 'id': 1236739187971371008, 'text': 'Could @espn announcers be any more biased at the @HailStateWBK and @GamecockWBB game? They must have a quota on how… https://t.co/chWHSB7z0q'
 _json={'created_at': 'Sun Mar 08 19:33:06 +0000 2020', 'id': 1236736721183805443, 'text': 'RT @TainoYoruba: Fuck all ya’ll #annoyed https://t.co/ZHMqYeroQ8'
 _json={'created_at': 'Sun Mar 08 18:55:48 +0000 2020', 'id': 1236727335396585473," 'text': ""Don't you hate when you're wearing footies with your canvas shoes &amp; they keep sliding down while you're walking? Aa… https://t.co/osnFbZ8FdZ"""
 _json={'created_at': 'Sun Mar 08 18:45:07 +0000 2020', 'id': 1236724644083838983, 'text': 'Was so happy not to take the 2
 _json={'created_at': 'Sun Mar 08 18:15:01 +0000 2020', 'id': 1236717069921660928, 'text': 'Why is it never this nice out on my day off
 _json={'created_at': 'Sun Mar 08 17:30:45 +0000 2020', 'id': 1236705929149722626, 'text': 'I hate opening eatting fruit gushers and getting the all red pack with a passion  #annoyed #snacktime https://t.co/WNOZLJggIZ'
 _json={'created_at': 'Sun Mar 08 17:23:32 +0000 2020', 'id': 1236704115905794048, 'text': 'boyfriend just gave me a 3DS how do i put the card innnnnnnn?\n#3ds #annoyed #girlgamerproblems'
 _json={'created_at': 'Sun Mar 08 17:16:03 +0000 2020', 'id': 1236702233749671936, 'text': 'Dear #coronavirus 
 _json={'created_at': 'Mon Mar 09 15:07:11 +0000 2020', 'id': 1237032190845825025, 'text': 'RT @anuissavage: Y’all ever get randomly annoyed for no reason?'
 _json={'created_at': 'Mon Mar 09 15:07:08 +0000 2020', 'id': 1237032178199887873, 'text': 'RT @bgmahesh: If you all are getting a bit annoyed by the new corona virus advisory every time making a call
 _json={'created_at': 'Mon Mar 09 15:07:05 +0000 2020', 'id': 1237032162135814145," 'text': ""RT @florian_krammer: 1) I am getting a little annoyed at people responding to my tweets saying 'why do you even believe the Chinese numbers…"""
 _json={'created_at': 'Mon Mar 09 15:07:01 +0000 2020', 'id': 1237032145635475456, 'text': '@staceyervinjr @gabrielledoug He just annoyed me by brushing his shoulders off like @gabrielledoug do'
 _json={'created_at': 'Mon Mar 09 15:07:00 +0000 2020', 'id': 1237032144322453505, 'text': 'RT @blxcknicotine: I’m so annoyed with everything.'
 _json={'created_at': 'Mon Mar 09 15:06:58 +0000 2020', 'id': 1237032133971116033, 'text': 'RT @AtwaterReal: @Lamont_Mark @MatthewHalferty @CONSMILITIA @ARightfulRemedy @SapperTwoOne @Pablo_1791 @Whistle85857739 @teaseandseize @_Mo…'
 _json={'created_at': 'Mon Mar 09 15:06:53 +0000 2020', 'id': 1237032115189035011, 'text': 'The min I get annoyed I’m going home'
 _json={'created_at': 'Mon Mar 09 15:06:50 +0000 2020', 'id': 1237032099535872001, 'text': 'RT @army__moo: Am I the only one that get annoyed when radio stations tweet about BTS and Army
 _json={'created_at': 'Mon Mar 09 15:06:47 +0000 2020', 'id': 1237032088307671041, 'text': 'RT @chanelefi: I’m so annoyed at that italian group. https://t.co/Gvmib2uNiQ'
 _json={'created_at': 'Mon Mar 09 15:06:43 +0000 2020', 'id': 1237032073707155458, 'text': 'RT @_migkel_: This is how fast I get annoyed'
 _json={'created_at': 'Mon Mar 09 15:06:43 +0000 2020', 'id': 1237032072755253248," 'text': ""I'm soooooo annoyed"""
 _json={'created_at': 'Mon Mar 09 15:06:41 +0000 2020', 'id': 1237032063393574913, 'text': '@JulieWritesFic I feel ya it’s interesting how that happens! Been there.  Give your self 5-minutes to talk to yours… https://t.co/IPHpirhcN5'
 _json={'created_at': 'Mon Mar 09 15:06:33 +0000 2020', 'id': 1237032031587979264," 'text': ""RT @JOYFULUVIE: I was kind of annoyed that of all movies a rv song could've been in"
 _json={'created_at': 'Mon Mar 09 15:06:33 +0000 2020', 'id': 1237032030119944193," 'text': ""RT @PerformerHottie: Sometimes I will just get annoyed with people randomly. Like I don't even have a real reason but their presence just b…"""
 _json={'created_at': 'Mon Mar 09 15:06:31 +0000 2020', 'id': 1237032021886750721, 'text': '(Cont.) This inconsistency annoyed Teetor so much that he set out on inventing a device that could control speed
 _json={'created_at': 'Mon Mar 09 15:06:28 +0000 2020', 'id': 1237032007621906433, 'text': 'M so annoyed https://t.co/cUpoaQh0ys'
 _json={'created_at': 'Mon Mar 09 15:06:28 +0000 2020', 'id': 1237032006808154112, 'text': 'im so annoyed'
 _json={'created_at': 'Mon Mar 09 15:06:27 +0000 2020', 'id': 1237032003318530048, 'text': 'I’m annoyed w back &amp; forth. If you have something you wanna say to or about me
 _json={'created_at': 'Mon Mar 09 15:06:26 +0000 2020', 'id': 1237031998478319618, 'text': 'RT @AnoopKgkg1515: @Swamy39 @Krishnabond81 General public who used to support BJP now walking away.. They r fed up with economy
 _json={'created_at': 'Mon Mar 09 15:06:25 +0000 2020', 'id': 1237031997857353734, 'text': 'RT @hbwtalk: lmao ni never said he’s annoyed with how z and him don’t talk as much. he just said it’s rough to keep in touch with him becau…'
 _json={'created_at': 'Mon Mar 09 15:06:24 +0000 2020', 'id': 1237031993830977538, 'text': 'RT @ben_rosen: Jerry is annoyed his girlfriend only washes her hands the length of the Kit Kat jingle\n\nGeorge accuses a co-worker with alle…'
 _json={'created_at': 'Mon Mar 09 15:06:24 +0000 2020', 'id': 1237031993323532288, 'text': 'RT @TrevorCoultMC: This has really annoyed me
 _json={'created_at': 'Mon Mar 09 15:06:14 +0000 2020', 'id': 1237031949300006913, 'text': 'RT @ithinkthatway: Date someone who handles conflict with maturity. Someone who lets you know when he is annoyed with you instead of bottli…'
 _json={'created_at': 'Mon Mar 09 15:06:11 +0000 2020', 'id': 1237031935823589377, 'text': 'I’m a bit annoyed 🙃 Gusto ko lang naman makarinig ng story mo today but yeah you’re tired 🙃 so good night 😘'
 _json={'created_at': 'Mon Mar 09 15:06:09 +0000 2020', 'id': 1237031930723332096, 'text': 'RT @blxcknicotine: I’m so annoyed with everything.'
 _json={'created_at': 'Mon Mar 09 15:06:07 +0000 2020', 'id': 1237031920631828481, 'text': 'I got up fucking early to join my friend and her boyfriend at the park for his birthday. I wasn’t able to get in un… https://t.co/4VLaYYCJXn'
 _json={'created_at': 'Mon Mar 09 15:06:06 +0000 2020', 'id': 1237031915984760832, 'text': 'Oh! And they even fixed things that was a problem before the water damage! Like the door dragging on the floor leav… https://t.co/NKFAzhFmBH'
 _json={'created_at': 'Mon Mar 09 15:06:04 +0000 2020', 'id': 1237031909739220992, 'text': 'RT @blxcknicotine: I’m so annoyed with everything.'
 _json={'created_at': 'Mon Mar 09 15:05:59 +0000 2020', 'id': 1237031889095004165, 'text': '@frotasia True. I hadn’t considered
 _json={'created_at': 'Mon Mar 09 15:05:56 +0000 2020', 'id': 1237031874368638976, 'text': 'RT @Leo_Tweets: #Leo is really fucking needy and requires a lot of attention but they also like their space and get annoyed at clinginess s…'
 _json={'created_at': 'Mon Mar 09 15:05:44 +0000 2020', 'id': 1237031825630879744, 'text': 'RT @blxcknicotine: I’m so annoyed with everything.'
 _json={'created_at': 'Mon Mar 09 15:05:43 +0000 2020', 'id': 1237031818832089095," 'text': '@_miyaaaaaaaaa @imsojayded Same. I be annoyed but then remember what dating is like and be like ""you ain\'t so bad boo"" (in my head 😂)'"
 _json={'created_at': 'Mon Mar 09 15:05:41 +0000 2020', 'id': 1237031813006135300," 'text': '""It was one of those parenting moments that left me both embarrassed and annoyed by my lack of preparation."" -- nov… https://t.co/V55nmEFizN'"
 _json={'created_at': 'Mon Mar 09 15:05:41 +0000 2020', 'id': 1237031811563257856," 'text': '""Mm"
 _json={'created_at': 'Mon Mar 09 15:05:41 +0000 2020', 'id': 1237031811097735168," 'text': ""RT @disco_socialist: I'm annoyed because these folks can actually afford therapy."""
 _json={'created_at': 'Mon Mar 09 15:05:39 +0000 2020', 'id': 1237031803904339973, 'text': 'god i’m so annoyed HHHHHH i hate it here!!!!'
 _json={'created_at': 'Mon Mar 09 15:05:37 +0000 2020', 'id': 1237031793385037824," 'text': ""Sometimes I will just get annoyed with people randomly. Like I don't even have a real reason but their presence just bothers me."""
 _json={'created_at': 'Mon Mar 09 15:05:19 +0000 2020', 'id': 1237031720601284609," 'text': ""RT @JOYFULUVIE: I was kind of annoyed that of all movies a rv song could've been in"
 _json={'created_at': 'Mon Mar 09 15:05:17 +0000 2020', 'id': 1237031711009058816, 'text': 'RT @itsdestiny_love: It’s barely 8:30 and I’m already annoyed.. how’s your day? 🥴'
 _json={'created_at': 'Mon Mar 09 15:05:13 +0000 2020', 'id': 1237031692965007362, 'text': 'I chatted him again
 _json={'created_at': 'Mon Mar 09 15:05:13 +0000 2020', 'id': 1237031692721729536," 'text': ""RT @JOYFULUVIE: I was kind of annoyed that of all movies a rv song could've been in"
 _json={'created_at': 'Mon Mar 09 15:05:09 +0000 2020', 'id': 1237031678184501251, 'text': 'im annoyed'
 _json={'created_at': 'Mon Mar 09 15:05:08 +0000 2020', 'id': 1237031673612472321," 'text': ""I'M SO ANNOYED ARGH I COULD GET VARUNA UDJEJSJMSMSMS https://t.co/zjUfJrBzyy"""
 _json={'created_at': 'Mon Mar 09 15:05:08 +0000 2020', 'id': 1237031673608327168, 'text': 'Freaking annoyed'
 _json={'created_at': 'Mon Mar 09 15:05:08 +0000 2020', 'id': 1237031672350224384, 'text': 'RT @itsdestiny_love: It’s barely 8:30 and I’m already annoyed.. how’s your day? 🥴'
 _json={'created_at': 'Mon Mar 09 15:05:07 +0000 2020', 'id': 1237031667057004544," 'text': ""I only get annoyed when he DOESN'T lift it up"
 _json={'created_at': 'Mon Mar 09 15:05:06 +0000 2020', 'id': 1237031665454596096, 'text': 'RT @Sweetqismina: Bila I cakap I tak benci LGBT it’s just I tak support LGBT
 _json={'created_at': 'Mon Mar 09 15:05:03 +0000 2020', 'id': 1237031653421301761, 'text': 'RT @Maiisrhxx: i just hope you won’t get annoyed and leave..'
 _json={'created_at': 'Mon Mar 09 15:04:58 +0000 2020', 'id': 1237031629874323456, 'text': 'RT @_migkel_: This is how fast I get annoyed'
